Purchase_ID,Date,Time,Flavor,Price,Customer_Age,Customer_Location,Latitude,Longitude,Reason,Rating,Season
6214,2024-09-26,19:36,Matcha,3.43,48,"Boston, MA",42.3601,-71.0589,Recommended,4,Fall
6215,2024-01-21,22:48,Matcha,3.68,11,"Seattle, WA",47.6062,-122.3321,,1,Spring
6216,2024-11-26,22:44,Mango,3.08,28,"Houston, TX",29.7604,-95.3698,Seasonal choice,2,Winter
6217,2024-06-12,22:14,Rocky Road,4.4,59,"Seattle, WA",47.6062,-122.3321,Loves flavor,3,Summer
6218,2024-06-27,16:18,Matcha,5.47,43,"San Francisco, CA",37.7749,-122.4194,Favorite flavor,5,Summer
6219,2024-12-23,20:15,Matcha,3.67,68,"Houston, TX",29.7604,-95.3698,,1,Winter
6220,2024-03-02,14:37,Coffee,4.39,11,"Phoenix, AZ",33.4484,-112.074,,4,Spring
6221,2024-11-27,21:48,Vanilla,3.83,63,"Boston, MA",42.3601,-71.0589,Trying new,1,Winter
6222,2024-09-11,22:39,Matcha,5.53,34,"Atlanta, GA",33.749,-84.388,Favorite flavor,1,Fall
6223,2024-12-02,10:53,Coffee,3.59,51,"New York, NY",40.7128,-74.006,Recommended,3,Winter
6224,2024-11-17,19:24,Cookies & Cream,5.55,70,"Atlanta, GA",33.749,-84.388,Favorite flavor,3,Winter
6225,2024-10-20,12:15,Vanilla,3.59,53,"Denver, CO",39.7392,-104.9903,Recommended,3,Winter
6226,2024-12-14,16:33,Chocolate,4.27,70,"Phoenix, AZ",33.4484,-112.074,Trying new,3,Winter
6227,2024-04-09,21:32,Peppermint,4.55,78,"Denver, CO",39.7392,-104.9903,Loves flavor,4,Summer
6228,2024-08-11,17:55,Cookies & Cream,5.99,24,"Atlanta, GA",33.749,-84.388,Favorite flavor,5,Fall
6229,2024-09-07,12:41,Peppermint,3.65,26,"Houston, TX",29.7604,-95.3698,Seasonal choice,4,Fall
6230,2024-08-23,19:27,Rocky Road,5.49,41,"Dallas, TX",32.7767,-96.797,Favorite flavor,1,Fall
6231,2024-03-24,14:21,Matcha,4.72,33,"Denver, CO",39.7392,-104.9903,Loves flavor,1,Spring
6232,2024-04-20,10:07,Rocky Road,4.98,33,"Chicago, IL",41.8781,-87.6298,Loves flavor,2,Summer
6233,2024-01-13,10:04,Pistachio,3.53,18,"Dallas, TX",32.7767,-96.797,,2,Spring
6234,2024-01-16,14:18,Coffee,4.97,16,"Houston, TX",29.7604,-95.3698,Favorite flavor,5,Spring
6235,2024-03-15,13:06,Rocky Road,3.13,43,"Boston, MA",42.3601,-71.0589,Recommended,2,Spring
6236,2024-05-19,10:47,Cookies & Cream,4.68,41,"Seattle, WA",47.6062,-122.3321,Seasonal choice,3,Summer
6237,2024-12-24,17:49,Matcha,3.17,51,"Boston, MA",42.3601,-71.0589,Favorite flavor,3,Winter
6238,2024-11-28,11:02,Matcha,3.52,13,"Seattle, WA",47.6062,-122.3321,Loves flavor,5,Winter
6239,2024-08-13,10:53,Chocolate,4.96,18,"Dallas, TX",32.7767,-96.797,Favorite flavor,3,Fall
6240,2024-05-05,21:57,Coffee,4.59,65,"Denver, CO",39.7392,-104.9903,Recommended,5,Summer
6241,2024-10-01,20:42,Coffee,5.67,41,"Boston, MA",42.3601,-71.0589,Trying new,1,Winter
6242,2024-07-05,19:54,Strawberry,5.52,54,"Seattle, WA",47.6062,-122.3321,Loves flavor,3,Fall
6243,2024-07-23,13:18,Peppermint,5.31,38,"Miami, FL",25.7617,-80.1918,Favorite flavor,4,Fall
6244,2024-07-03,21:15,Coffee,3.52,59,"New York, NY",40.7128,-74.006,Seasonal choice,1,Fall
6245,2024-09-08,11:30,Pistachio,3.08,71,"New York, NY",40.7128,-74.006,,5,Fall
6246,2024-04-11,22:34,Coffee,3.09,69,"Miami, FL",25.7617,-80.1918,Favorite flavor,1,Summer
6247,2024-04-16,11:15,Pistachio,4.3,70,"Houston, TX",29.7604,-95.3698,Recommended,5,Summer
6248,2024-02-23,22:07,Cookies & Cream,4.16,78,"New York, NY",40.7128,-74.006,,2,Spring
6249,2024-03-13,21:06,Matcha,3.52,40,"San Francisco, CA",37.7749,-122.4194,Seasonal choice,3,Spring
6250,2024-08-07,20:30,Mango,5.94,52,"San Francisco, CA",37.7749,-122.4194,Seasonal choice,4,Fall
6251,2024-06-08,22:10,Cookies & Cream,4.39,18,"New York, NY",40.7128,-74.006,Loves flavor,5,Summer
6252,2024-11-24,11:39,Pistachio,5.02,14,"Boston, MA",42.3601,-71.0589,Trying new,4,Winter
6253,2024-12-21,21:52,Vanilla,4.59,53,"New York, NY",40.7128,-74.006,,2,Winter
6254,2024-03-12,12:21,Coffee,5.5,31,"Miami, FL",25.7617,-80.1918,Seasonal choice,2,Spring
6255,2024-08-03,13:42,Vanilla,4.49,50,"Los Angeles, CA",34.0522,-118.2437,Loves flavor,5,Fall
6256,2024-03-06,22:36,Coffee,4.97,58,"Boston, MA",42.3601,-71.0589,,4,Spring
6257,2024-08-25,10:14,Mango,4.92,70,"Denver, CO",39.7392,-104.9903,Favorite flavor,5,Fall
6258,2024-07-14,16:36,Matcha,5.26,44,"Chicago, IL",41.8781,-87.6298,Loves flavor,2,Fall
6259,2024-11-20,17:15,Vanilla,5.32,77,"Denver, CO",39.7392,-104.9903,Trying new,1,Winter
6260,2024-08-01,17:46,Mango,3.58,27,"New York, NY",40.7128,-74.006,Seasonal choice,4,Fall
6261,2024-08-16,13:00,Pistachio,3.71,52,"Miami, FL",25.7617,-80.1918,Recommended,3,Fall
6262,2024-09-07,10:58,Mango,3.65,78,"Dallas, TX",32.7767,-96.797,Favorite flavor,4,Fall
6263,2024-04-12,17:45,Strawberry,4.0,58,"Miami, FL",25.7617,-80.1918,Loves flavor,4,Summer
6264,2024-11-14,12:23,Matcha,5.32,54,"Atlanta, GA",33.749,-84.388,Trying new,2,Winter
6265,2024-09-23,21:56,Mango,4.33,58,"Seattle, WA",47.6062,-122.3321,Seasonal choice,1,Fall
6266,2024-02-19,15:02,Mango,5.38,41,"Phoenix, AZ",33.4484,-112.074,Loves flavor,1,Spring
6267,2024-11-17,14:33,Pistachio,4.97,75,"Atlanta, GA",33.749,-84.388,Trying new,3,Winter
6268,2024-10-02,21:54,Strawberry,5.37,61,"Los Angeles, CA",34.0522,-118.2437,Seasonal choice,5,Winter
6269,2024-10-11,22:02,Mango,4.05,22,"Miami, FL",25.7617,-80.1918,Loves flavor,4,Winter
6270,2024-06-11,15:53,Chocolate,3.48,69,"Phoenix, AZ",33.4484,-112.074,Trying new,2,Summer
6271,2024-10-02,12:04,Vanilla,3.08,30,"Houston, TX",29.7604,-95.3698,Recommended,4,Winter
6272,2024-05-23,11:01,Chocolate,3.44,55,"Phoenix, AZ",33.4484,-112.074,Loves flavor,4,Summer
6273,2024-05-04,19:17,Matcha,5.87,27,"Boston, MA",42.3601,-71.0589,Trying new,1,Summer
6274,2024-05-11,19:36,Peppermint,4.32,12,"Houston, TX",29.7604,-95.3698,Seasonal choice,1,Summer
6275,2024-05-31,21:20,Cookies & Cream,3.56,53,"Los Angeles, CA",34.0522,-118.2437,Trying new,3,Summer
6276,2024-06-06,16:14,Cookies & Cream,3.34,17,"Miami, FL",25.7617,-80.1918,Loves flavor,1,Summer
6277,2024-04-03,12:43,Rocky Road,5.74,28,"Seattle, WA",47.6062,-122.3321,Trying new,5,Summer
6278,2024-10-29,14:01,Mango,4.28,75,"Atlanta, GA",33.749,-84.388,Recommended,2,Winter
6279,2024-12-29,21:14,Cookies & Cream,5.67,10,"Boston, MA",42.3601,-71.0589,Loves flavor,2,Winter
6280,2024-12-27,20:12,Mango,3.68,10,"New York, NY",40.7128,-74.006,Favorite flavor,4,Winter
6281,2024-01-30,12:37,Chocolate,5.31,80,"Boston, MA",42.3601,-71.0589,Loves flavor,2,Spring
6282,2024-08-01,17:18,Matcha,3.56,20,"Los Angeles, CA",34.0522,-118.2437,Trying new,3,Fall
6283,2024-05-26,22:24,Coffee,3.74,17,"Chicago, IL",41.8781,-87.6298,Trying new,3,Summer
6284,2024-02-16,22:19,Chocolate,4.78,31,"San Francisco, CA",37.7749,-122.4194,Favorite flavor,1,Spring
6285,2024-03-17,10:34,Cookies & Cream,4.98,69,"Los Angeles, CA",34.0522,-118.2437,Recommended,2,Spring
6286,2024-09-30,20:09,Strawberry,4.23,26,"Seattle, WA",47.6062,-122.3321,Recommended,3,Fall
6287,2024-10-11,22:16,Coffee,4.92,43,"San Francisco, CA",37.7749,-122.4194,Seasonal choice,4,Winter
6288,2024-10-05,15:34,Rocky Road,4.15,11,"Los Angeles, CA",34.0522,-118.2437,Favorite flavor,4,Winter
6289,2024-05-23,13:43,Chocolate,3.49,34,"Phoenix, AZ",33.4484,-112.074,Seasonal choice,4,Summer
6290,2024-11-07,15:21,Vanilla,5.94,23,"Chicago, IL",41.8781,-87.6298,Seasonal choice,4,Winter
6291,2024-08-05,22:43,Peppermint,3.21,12,"Denver, CO",39.7392,-104.9903,Seasonal choice,4,Fall
6292,2024-10-23,20:11,Matcha,5.51,13,"Denver, CO",39.7392,-104.9903,Trying new,1,Winter
6293,2024-12-06,14:32,Strawberry,5.85,59,"Boston, MA",42.3601,-71.0589,Loves flavor,1,Winter
6294,2024-04-17,13:03,Vanilla,4.46,29,"New York, NY",40.7128,-74.006,Seasonal choice,1,Summer
6295,2024-08-15,21:08,Rocky Road,3.5,20,"Seattle, WA",47.6062,-122.3321,Loves flavor,1,Fall
6296,2024-05-21,16:13,Peppermint,4.86,26,"Atlanta, GA",33.749,-84.388,Trying new,4,Summer
6297,2024-02-10,16:55,Mango,5.24,18,"Los Angeles, CA",34.0522,-118.2437,,4,Spring
6298,2024-05-20,12:56,Rocky Road,4.31,74,"Miami, FL",25.7617,-80.1918,Recommended,2,Summer
6299,2024-02-10,18:49,Mango,3.61,16,"Denver, CO",39.7392,-104.9903,Recommended,3,Spring
6300,2024-05-19,12:56,Strawberry,5.12,40,"Atlanta, GA",33.749,-84.388,,2,Summer
6301,2024-12-25,10:18,Strawberry,5.58,48,"Boston, MA",42.3601,-71.0589,,4,Winter
6302,2024-11-19,20:16,Vanilla,4.86,67,"Atlanta, GA",33.749,-84.388,Seasonal choice,4,Winter
6303,2024-10-22,17:50,Strawberry,4.35,72,"Los Angeles, CA",34.0522,-118.2437,Loves flavor,3,Winter
6304,2024-05-15,11:15,Cookies & Cream,5.99,38,"Houston, TX",29.7604,-95.3698,Favorite flavor,4,Summer
6305,2024-09-14,16:56,Peppermint,3.97,27,"Boston, MA",42.3601,-71.0589,Seasonal choice,4,Fall
6306,2024-01-10,20:42,Vanilla,5.83,65,"San Francisco, CA",37.7749,-122.4194,Seasonal choice,2,Spring
6307,2024-02-14,12:50,Rocky Road,3.14,41,"Seattle, WA",47.6062,-122.3321,Loves flavor,2,Spring
6308,2024-10-21,13:41,Cookies & Cream,4.82,22,"Dallas, TX",32.7767,-96.797,,1,Winter
6309,2024-06-06,13:08,Matcha,3.23,48,"Seattle, WA",47.6062,-122.3321,Recommended,2,Summer
6310,2024-01-27,15:13,Cookies & Cream,5.46,69,"Los Angeles, CA",34.0522,-118.2437,,2,Spring
6311,2024-07-14,18:46,Peppermint,5.26,54,"Boston, MA",42.3601,-71.0589,Favorite flavor,4,Fall
6312,2024-07-16,19:42,Rocky Road,5.2,75,"Los Angeles, CA",34.0522,-118.2437,Loves flavor,5,Fall
6313,2024-11-14,16:25,Vanilla,3.68,36,"New York, NY",40.7128,-74.006,Favorite flavor,4,Winter
6314,2024-07-11,17:15,Pistachio,5.25,77,"San Francisco, CA",37.7749,-122.4194,Loves flavor,5,Fall
6315,2024-07-06,22:20,Vanilla,3.94,13,"New York, NY",40.7128,-74.006,Recommended,2,Fall
6316,2024-01-23,22:05,Cookies & Cream,4.95,46,"Houston, TX",29.7604,-95.3698,Loves flavor,5,Spring
6317,2024-03-11,16:38,Strawberry,3.39,32,"Los Angeles, CA",34.0522,-118.2437,Loves flavor,2,Spring
6318,2024-11-28,17:41,Matcha,4.87,17,"San Francisco, CA",37.7749,-122.4194,Seasonal choice,1,Winter
6319,2024-07-18,21:37,Peppermint,4.13,28,"Chicago, IL",41.8781,-87.6298,Loves flavor,5,Fall
6320,2024-08-04,10:20,Peppermint,4.5,54,"Chicago, IL",41.8781,-87.6298,Favorite flavor,5,Fall
6321,2024-04-28,21:19,Chocolate,5.87,49,"Phoenix, AZ",33.4484,-112.074,Trying new,4,Summer
6322,2024-10-29,15:29,Vanilla,4.24,28,"Houston, TX",29.7604,-95.3698,Favorite flavor,4,Winter
6323,2024-04-02,12:55,Mango,4.22,56,"Dallas, TX",32.7767,-96.797,Favorite flavor,3,Summer
6324,2024-04-11,18:06,Coffee,5.54,72,"San Francisco, CA",37.7749,-122.4194,Favorite flavor,2,Summer
6325,2024-03-16,16:14,Coffee,3.56,39,"Seattle, WA",47.6062,-122.3321,Loves flavor,1,Spring
6326,2024-05-10,14:37,Chocolate,5.14,36,"Miami, FL",25.7617,-80.1918,,1,Summer
6327,2024-03-24,17:05,Vanilla,4.84,30,"Houston, TX",29.7604,-95.3698,Favorite flavor,2,Spring
6328,2024-06-14,21:50,Strawberry,3.14,80,"San Francisco, CA",37.7749,-122.4194,Seasonal choice,4,Summer
6329,2024-12-21,17:33,Strawberry,4.77,16,"Dallas, TX",32.7767,-96.797,Loves flavor,3,Winter
6330,2024-04-27,20:02,Rocky Road,3.03,45,"Atlanta, GA",33.749,-84.388,Seasonal choice,4,Summer
6331,2024-02-15,16:07,Pistachio,4.94,72,"New York, NY",40.7128,-74.006,Loves flavor,1,Spring
6332,2024-02-11,20:31,Strawberry,4.44,21,"Boston, MA",42.3601,-71.0589,Favorite flavor,5,Spring
6333,2024-07-28,22:21,Cookies & Cream,5.99,38,"Houston, TX",29.7604,-95.3698,Recommended,5,Fall
6334,2024-04-30,20:20,Matcha,4.9,79,"Boston, MA",42.3601,-71.0589,Recommended,4,Summer
6335,2024-01-20,15:43,Pistachio,3.2,14,"Phoenix, AZ",33.4484,-112.074,,2,Spring
6336,2024-01-15,10:39,Mango,5.41,55,"Seattle, WA",47.6062,-122.3321,Favorite flavor,3,Spring
6337,2024-12-11,21:58,Mango,5.33,38,"San Francisco, CA",37.7749,-122.4194,,2,Winter
6338,2024-03-17,17:43,Mango,5.55,69,"Atlanta, GA",33.749,-84.388,Loves flavor,1,Spring
6339,2024-05-08,12:58,Chocolate,4.5,42,"Phoenix, AZ",33.4484,-112.074,,3,Summer
6340,2024-09-27,22:30,Strawberry,3.4,25,"Houston, TX",29.7604,-95.3698,Seasonal choice,5,Fall
6341,2024-04-13,14:35,Mango,5.19,12,"Phoenix, AZ",33.4484,-112.074,Favorite flavor,5,Summer
6342,2024-03-22,15:20,Coffee,4.86,12,"Miami, FL",25.7617,-80.1918,Seasonal choice,4,Spring
6343,2024-06-11,16:49,Coffee,3.22,13,"Dallas, TX",32.7767,-96.797,Seasonal choice,5,Summer
6344,2024-02-09,16:24,Mango,5.1,64,"Atlanta, GA",33.749,-84.388,Recommended,1,Spring
6345,2024-10-31,14:05,Coffee,4.07,25,"Dallas, TX",32.7767,-96.797,Seasonal choice,3,Winter
6346,2024-03-17,12:13,Peppermint,3.65,27,"New York, NY",40.7128,-74.006,,1,Spring
6347,2024-05-26,11:37,Chocolate,3.92,73,"Miami, FL",25.7617,-80.1918,Recommended,3,Summer
6348,2024-11-01,12:43,Rocky Road,5.33,30,"Chicago, IL",41.8781,-87.6298,,2,Winter
6349,2024-10-04,13:56,Vanilla,3.39,12,"New York, NY",40.7128,-74.006,Favorite flavor,2,Winter
6350,2024-10-17,13:16,Matcha,3.32,56,"Denver, CO",39.7392,-104.9903,Seasonal choice,3,Winter
6351,2024-04-08,14:49,Coffee,5.08,41,"Los Angeles, CA",34.0522,-118.2437,Loves flavor,5,Summer
6352,2024-06-19,21:24,Peppermint,3.77,12,"Miami, FL",25.7617,-80.1918,Loves flavor,3,Summer
6353,2024-10-29,20:59,Mango,5.08,40,"Seattle, WA",47.6062,-122.3321,Favorite flavor,2,Winter
6354,2024-06-16,19:34,Rocky Road,3.32,54,"San Francisco, CA",37.7749,-122.4194,Trying new,1,Summer
6355,2024-05-31,11:02,Pistachio,5.31,71,"New York, NY",40.7128,-74.006,,2,Summer
6356,2024-10-18,16:22,Peppermint,3.33,20,"Denver, CO",39.7392,-104.9903,Recommended,1,Winter
6357,2024-11-12,19:06,Mango,3.0,44,"Houston, TX",29.7604,-95.3698,Recommended,3,Winter
6358,2024-01-25,15:31,Coffee,3.17,59,"Phoenix, AZ",33.4484,-112.074,Seasonal choice,3,Spring
6359,2024-01-04,15:13,Cookies & Cream,3.45,14,"New York, NY",40.7128,-74.006,Recommended,1,Spring
6360,2024-07-06,19:03,Peppermint,5.8,60,"Houston, TX",29.7604,-95.3698,Seasonal choice,5,Fall
6361,2024-06-17,14:00,Mango,5.75,17,"Phoenix, AZ",33.4484,-112.074,Recommended,1,Summer
6362,2024-08-30,22:29,Cookies & Cream,3.02,77,"Miami, FL",25.7617,-80.1918,Favorite flavor,2,Fall
6363,2024-09-10,10:23,Vanilla,4.62,38,"San Francisco, CA",37.7749,-122.4194,Recommended,2,Fall
6364,2024-09-07,16:48,Coffee,5.63,65,"Miami, FL",25.7617,-80.1918,Seasonal choice,3,Fall
6365,2024-10-10,10:53,Strawberry,4.53,18,"Phoenix, AZ",33.4484,-112.074,Recommended,5,Winter
6366,2024-06-14,21:04,Mango,5.03,67,"Houston, TX",29.7604,-95.3698,Trying new,4,Summer
6367,2024-09-02,12:11,Peppermint,4.44,36,"Denver, CO",39.7392,-104.9903,Trying new,5,Fall
6368,2024-07-04,16:24,Vanilla,4.82,27,"Phoenix, AZ",33.4484,-112.074,Trying new,1,Fall
6369,2024-06-08,19:36,Cookies & Cream,3.34,70,"Denver, CO",39.7392,-104.9903,Favorite flavor,3,Summer
6370,2024-07-21,10:31,Vanilla,4.92,39,"Los Angeles, CA",34.0522,-118.2437,Favorite flavor,3,Fall
6371,2024-03-27,15:32,Cookies & Cream,5.41,34,"Dallas, TX",32.7767,-96.797,,2,Spring
6372,2024-07-19,19:07,Matcha,3.24,30,"Phoenix, AZ",33.4484,-112.074,Loves flavor,3,Fall
6373,2024-10-29,13:26,Rocky Road,4.96,10,"Chicago, IL",41.8781,-87.6298,Recommended,1,Winter
6374,2024-07-27,22:02,Matcha,4.34,42,"Los Angeles, CA",34.0522,-118.2437,,2,Fall
6375,2024-05-24,18:15,Strawberry,4.75,59,"Phoenix, AZ",33.4484,-112.074,,4,Summer
6376,2024-06-21,21:28,Matcha,3.76,75,"Seattle, WA",47.6062,-122.3321,Favorite flavor,2,Summer
6377,2024-08-24,12:48,Vanilla,5.43,71,"Atlanta, GA",33.749,-84.388,Recommended,5,Fall
6378,2024-03-30,16:05,Cookies & Cream,4.62,77,"Boston, MA",42.3601,-71.0589,,2,Spring
6379,2024-06-17,16:54,Chocolate,5.66,43,"San Francisco, CA",37.7749,-122.4194,Favorite flavor,3,Summer
6380,2024-10-27,19:17,Rocky Road,3.48,17,"Miami, FL",25.7617,-80.1918,Loves flavor,2,Winter
6381,2024-10-24,14:16,Peppermint,3.07,15,"Miami, FL",25.7617,-80.1918,Loves flavor,4,Winter
6382,2024-02-27,13:37,Vanilla,3.77,37,"Dallas, TX",32.7767,-96.797,,2,Spring
6383,2024-07-19,20:06,Mango,3.52,36,"Phoenix, AZ",33.4484,-112.074,Favorite flavor,3,Fall
6384,2024-01-02,22:50,Peppermint,3.5,43,"New York, NY",40.7128,-74.006,Seasonal choice,2,Spring
6385,2024-05-07,11:26,Pistachio,3.01,10,"Atlanta, GA",33.749,-84.388,Favorite flavor,3,Summer
6386,2024-01-10,19:02,Rocky Road,5.21,74,"San Francisco, CA",37.7749,-122.4194,Loves flavor,2,Spring
6387,2024-10-25,20:02,Cookies & Cream,3.21,63,"Boston, MA",42.3601,-71.0589,Favorite flavor,5,Winter
6388,2024-11-17,22:08,Strawberry,5.97,56,"Seattle, WA",47.6062,-122.3321,Recommended,3,Winter
6389,2024-05-17,19:13,Rocky Road,5.37,61,"Atlanta, GA",33.749,-84.388,Trying new,2,Summer
6390,2024-01-17,16:35,Peppermint,4.99,38,"Boston, MA",42.3601,-71.0589,Loves flavor,1,Spring
6391,2024-06-22,14:04,Cookies & Cream,3.59,28,"Seattle, WA",47.6062,-122.3321,Favorite flavor,4,Summer
6392,2024-01-12,12:39,Strawberry,3.6,18,"Chicago, IL",41.8781,-87.6298,Trying new,4,Spring
6393,2024-01-10,22:02,Cookies & Cream,3.83,22,"Dallas, TX",32.7767,-96.797,Favorite flavor,3,Spring
6394,2024-09-08,18:39,Vanilla,3.12,25,"New York, NY",40.7128,-74.006,Loves flavor,5,Fall
6395,2024-02-10,14:38,Chocolate,5.37,66,"Atlanta, GA",33.749,-84.388,Recommended,2,Spring
6396,2024-01-14,13:42,Vanilla,5.48,52,"Seattle, WA",47.6062,-122.3321,Recommended,1,Spring
6397,2024-01-08,13:44,Matcha,3.51,18,"Seattle, WA",47.6062,-122.3321,Seasonal choice,4,Spring
6398,2024-04-18,14:02,Chocolate,3.66,14,"Denver, CO",39.7392,-104.9903,Loves flavor,3,Summer
6399,2024-04-01,19:39,Vanilla,3.79,57,"Los Angeles, CA",34.0522,-118.2437,Seasonal choice,1,Summer
6400,2024-04-14,11:14,Coffee,5.76,51,"Los Angeles, CA",34.0522,-118.2437,,1,Summer
6401,2024-09-13,12:06,Cookies & Cream,4.48,28,"Seattle, WA",47.6062,-122.3321,,3,Fall
6402,2024-09-17,18:01,Chocolate,3.16,16,"Denver, CO",39.7392,-104.9903,,5,Fall
6403,2024-02-16,12:19,Cookies & Cream,4.99,16,"Seattle, WA",47.6062,-122.3321,Seasonal choice,1,Spring
6404,2024-04-04,11:38,Rocky Road,3.68,20,"Phoenix, AZ",33.4484,-112.074,,4,Summer
6405,2024-01-22,20:12,Coffee,3.28,61,"Phoenix, AZ",33.4484,-112.074,Trying new,2,Spring
6406,2024-02-14,21:07,Chocolate,3.73,31,"Chicago, IL",41.8781,-87.6298,Trying new,4,Spring
6407,2024-06-27,14:49,Cookies & Cream,4.4,64,"Miami, FL",25.7617,-80.1918,Favorite flavor,1,Summer
6408,2024-06-21,14:12,Cookies & Cream,3.25,79,"San Francisco, CA",37.7749,-122.4194,Seasonal choice,4,Summer
6409,2024-09-04,12:01,Cookies & Cream,5.58,38,"Houston, TX",29.7604,-95.3698,Seasonal choice,5,Fall
6410,2024-02-02,14:24,Matcha,4.91,26,"Houston, TX",29.7604,-95.3698,Seasonal choice,4,Spring
6411,2024-04-13,12:25,Matcha,5.24,14,"San Francisco, CA",37.7749,-122.4194,Seasonal choice,1,Summer
6412,2024-02-18,10:21,Strawberry,5.71,30,"Chicago, IL",41.8781,-87.6298,Seasonal choice,4,Spring
6413,2024-06-04,12:20,Matcha,5.12,43,"Atlanta, GA",33.749,-84.388,Loves flavor,5,Summer
6414,2024-11-17,18:28,Matcha,5.63,36,"Miami, FL",25.7617,-80.1918,Loves flavor,5,Winter
6415,2024-05-28,17:26,Coffee,3.82,57,"New York, NY",40.7128,-74.006,Loves flavor,4,Summer
6416,2024-04-25,16:45,Vanilla,4.03,58,"Dallas, TX",32.7767,-96.797,,1,Summer
6417,2024-03-31,19:26,Peppermint,3.42,40,"Phoenix, AZ",33.4484,-112.074,Recommended,3,Spring
6418,2024-08-15,18:32,Chocolate,3.9,60,"Los Angeles, CA",34.0522,-118.2437,,1,Fall
6419,2024-09-16,11:17,Vanilla,3.16,68,"Denver, CO",39.7392,-104.9903,,3,Fall
6420,2024-05-23,11:11,Cookies & Cream,3.45,61,"New York, NY",40.7128,-74.006,Trying new,5,Summer
6421,2024-01-05,10:26,Cookies & Cream,4.35,45,"Dallas, TX",32.7767,-96.797,Trying new,5,Spring
6422,2024-01-19,22:09,Vanilla,5.23,35,"Chicago, IL",41.8781,-87.6298,Favorite flavor,3,Spring
6423,2024-08-02,14:14,Vanilla,3.43,68,"Atlanta, GA",33.749,-84.388,Seasonal choice,3,Fall
6424,2024-09-20,16:43,Strawberry,3.5,16,"Chicago, IL",41.8781,-87.6298,Seasonal choice,2,Fall
6425,2024-04-27,16:27,Mango,3.77,20,"Denver, CO",39.7392,-104.9903,Favorite flavor,5,Summer
6426,2024-11-16,19:53,Vanilla,4.05,19,"Miami, FL",25.7617,-80.1918,Trying new,4,Winter
6427,2024-07-28,21:36,Coffee,4.65,72,"Seattle, WA",47.6062,-122.3321,Trying new,1,Fall
6428,2024-06-10,18:09,Pistachio,5.69,42,"Phoenix, AZ",33.4484,-112.074,Favorite flavor,1,Summer
6429,2024-08-27,18:46,Coffee,5.32,71,"Houston, TX",29.7604,-95.3698,Recommended,4,Fall
6430,2024-10-24,16:34,Rocky Road,5.21,34,"Chicago, IL",41.8781,-87.6298,Favorite flavor,3,Winter
6431,2024-10-17,16:58,Peppermint,5.42,63,"Dallas, TX",32.7767,-96.797,Loves flavor,4,Winter
6432,2024-11-14,21:31,Cookies & Cream,3.61,75,"San Francisco, CA",37.7749,-122.4194,Favorite flavor,4,Winter
6433,2024-03-12,13:09,Vanilla,4.6,72,"Denver, CO",39.7392,-104.9903,Recommended,5,Spring
6434,2024-11-07,17:39,Matcha,5.7,13,"Chicago, IL",41.8781,-87.6298,Favorite flavor,4,Winter
6435,2024-03-03,12:29,Chocolate,5.0,19,"Houston, TX",29.7604,-95.3698,Recommended,3,Spring
6436,2024-02-12,16:52,Rocky Road,5.64,38,"New York, NY",40.7128,-74.006,Seasonal choice,3,Spring
6437,2024-06-02,20:38,Mango,5.94,37,"New York, NY",40.7128,-74.006,,3,Summer
6438,2024-11-05,20:52,Pistachio,5.95,52,"New York, NY",40.7128,-74.006,Loves flavor,2,Winter
6439,2024-08-11,19:31,Mango,5.4,61,"Los Angeles, CA",34.0522,-118.2437,Seasonal choice,5,Fall
6440,2024-06-07,16:37,Pistachio,4.12,45,"San Francisco, CA",37.7749,-122.4194,Favorite flavor,5,Summer
6441,2024-05-27,22:50,Peppermint,4.87,79,"Phoenix, AZ",33.4484,-112.074,Recommended,3,Summer
6442,2024-02-21,10:14,Coffee,5.97,17,"Dallas, TX",32.7767,-96.797,Loves flavor,3,Spring
6443,2024-03-24,12:31,Rocky Road,4.12,55,"Chicago, IL",41.8781,-87.6298,Seasonal choice,3,Spring
6444,2024-10-14,12:40,Matcha,4.88,25,"Phoenix, AZ",33.4484,-112.074,Seasonal choice,3,Winter
6445,2024-08-17,22:21,Coffee,4.53,50,"Atlanta, GA",33.749,-84.388,Seasonal choice,2,Fall
6446,2024-05-12,15:03,Peppermint,3.31,40,"Boston, MA",42.3601,-71.0589,Seasonal choice,4,Summer
6447,2024-09-30,11:53,Coffee,3.94,35,"Denver, CO",39.7392,-104.9903,Recommended,4,Fall
6448,2024-09-10,12:43,Strawberry,3.68,53,"Los Angeles, CA",34.0522,-118.2437,,4,Fall
6449,2024-10-18,12:27,Matcha,5.73,45,"San Francisco, CA",37.7749,-122.4194,Loves flavor,3,Winter
6450,2024-01-30,17:14,Vanilla,5.79,15,"Chicago, IL",41.8781,-87.6298,Seasonal choice,4,Spring
6451,2024-08-09,19:33,Coffee,5.95,46,"Atlanta, GA",33.749,-84.388,,3,Fall
6452,2024-06-30,19:08,Mango,5.99,74,"Seattle, WA",47.6062,-122.3321,Loves flavor,2,Summer
6453,2024-07-08,17:32,Vanilla,4.29,66,"Chicago, IL",41.8781,-87.6298,Trying new,4,Fall
6454,2024-09-14,10:28,Coffee,3.74,18,"Houston, TX",29.7604,-95.3698,,5,Fall
6455,2024-09-14,22:15,Pistachio,5.05,25,"New York, NY",40.7128,-74.006,Seasonal choice,5,Fall
